lead_id,customer_id,sales_rep_id,lead_source,lead_created_date,lead_score,lead_status
LEAD101189,CUST11177,REP1019,Partner,2026-09-20,80,Qualified
LEAD101190,CUST10494,REP1018,Event,2026-03-21,42,New
LEAD101191,CUST10355,REP1012,Email,2026-06-30,36,Low Priority
LEAD101192,CUST10483,REP1006,Referral,2026-04-12,72,Nurturing
LEAD101193,CUST11006,REP1026,Event,2026-03-20,69,Nurturing
LEAD101194,CUST10215,REP1026,Email,2026-04-08,75,Nurturing
LEAD101195,CUST11169,REP1023,Partner,2026-09-15,45,New
LEAD101196,CUST10497,REP1018,Website,2025-10-22,62,Nurturing
LEAD101197,CUST11010,REP1008,Partner,2026-04-06,95,Qualified
LEAD101198,CUST10945,REP1013,Event,2025-10-19,69,Nurturing
LEAD101199,CUST10941,REP1003,Partner,2026-08-16,95,Qualified
LEAD101200,CUST11091,REP1008,Website,2026-05-08,55,New
LEAD101201,CUST10222,REP1014,Website,2025-10-18,23,Low Priority
LEAD101202,CUST10713,REP1014,Event,2026-05-16,81,Qualified
LEAD101203,CUST10119,REP1003,Partner,2026-03-09,57,New
LEAD101204,CUST10360,REP1029,Email,2025-10-18,23,Low Priority
LEAD101205,CUST10049,REP1009,Referral,2026-09-23,31,Low Priority
LEAD101206,CUST10819,REP1016,Website,2026-02-16,45,New
LEAD101207,CUST10730,REP1014,Partner,2025-10-09,35,Low Priority
LEAD101208,CUST10889,REP1015,Email,2026-05-12,75,Nurturing
LEAD101209,CUST10212,REP1026,Referral,2026-02-14,69,Nurturing
LEAD101210,CUST10399,REP1023,Email,2026-05-28,46,New
LEAD101211,CUST10812,REP1027,Partner,2025-11-29,26,Low Priority
LEAD101212,CUST10992,REP1012,Referral,2026-07-30,26,Low Priority
LEAD101213,CUST11063,REP1008,Referral,2026-03-03,96,Qualified
LEAD101214,CUST10089,REP1013,Referral,2026-03-03,47,New
LEAD101215,CUST10484,REP1017,Referral,2026-07-21,28,Low Priority
LEAD101216,CUST10013,REP1011,Email,2026-04-19,77,Nurturing
LEAD101217,CUST10983,REP1014,Referral,2025-10-01,90,Qualified
LEAD101218,CUST10148,REP1005,Email,2026-04-30,29,Low Priority
LEAD101219,CUST10987,REP1018,Referral,2026-05-24,96,Qualified
LEAD101220,CUST10188,REP1022,Referral,2026-01-22,78,Nurturing
LEAD101221,CUST10019,REP1016,Event,2025-12-05,40,New
LEAD101222,CUST11055,REP1027,Event,2025-10-20,82,Qualified
LEAD101223,CUST10527,REP1030,Partner,2026-08-05,54,New
LEAD101224,CUST10510,REP1028,Referral,2025-10-02,71,Nurturing
LEAD101225,CUST10777,REP1003,Email,2026-05-01,30,Low Priority
LEAD101226,CUST10330,REP1027,Website,2026-08-02,39,Low Priority
LEAD101227,CUST10829,REP1011,Partner,2026-02-06,82,Qualified
LEAD101228,CUST10515,REP1014,Partner,2025-12-13,85,Qualified
LEAD101229,CUST10328,REP1013,Email,2026-06-18,20,Low Priority
LEAD101230,CUST10474,REP1009,Website,2026-05-19,37,Low Priority
LEAD101231,CUST10008,REP1027,Website,2025-10-06,69,Nurturing
LEAD101232,CUST10362,REP1020,Referral,2026-04-29,93,Qualified
LEAD101233,CUST10710,REP1030,Website,2025-10-01,74,Nurturing
LEAD101234,CUST10166,REP1029,Partner,2026-02-23,77,Nurturing
LEAD101235,CUST10143,REP1013,Event,2026-01-19,51,New
LEAD101236,CUST10788,REP1022,Referral,2026-08-01,24,Low Priority
LEAD101237,CUST10514,REP1016,Partner,2026-09-22,82,Qualified
LEAD101238,CUST10164,REP1015,Referral,2026-06-12,84,Qualified
LEAD101239,CUST10898,REP1023,Website,2026-06-26,55,New
LEAD101240,CUST10931,REP1021,Email,2025-10-09,61,Nurturing
LEAD101241,CUST10042,REP1028,Referral,2025-10-24,39,Low Priority
LEAD101242,CUST10243,REP1024,Partner,2026-07-11,56,New
LEAD101243,CUST10445,REP1019,Email,2026-03-06,39,Low Priority
LEAD101244,CUST10878,REP1028,Event,2026-04-04,54,New
LEAD101245,CUST10089,REP1004,Website,2026-06-10,30,Low Priority
LEAD101246,CUST10967,REP1023,Partner,2026-02-04,69,Nurturing
LEAD101247,CUST10384,REP1012,Event,2026-06-06,40,New
LEAD101248,CUST10151,REP1013,Partner,2026-06-23,78,Nurturing
LEAD101249,CUST11037,REP1024,Website,2025-12-27,61,Nurturing
LEAD101250,CUST10105,REP1009,Referral,2026-06-08,92,Qualified
LEAD101251,CUST10156,REP1027,Email,2025-12-01,37,Low Priority
LEAD101252,CUST11140,REP1015,Email,2026-01-22,42,New
LEAD101253,CUST10624,REP1011,Referral,2026-07-12,39,Low Priority
LEAD101254,CUST10556,REP1010,Website,2026-09-24,71,Nurturing
LEAD101255,CUST10825,REP1013,Referral,2025-10-24,28,Low Priority
LEAD101256,CUST10757,REP1029,Referral,2026-05-25,75,Nurturing
LEAD101257,CUST10737,REP1004,Email,2026-04-26,86,Qualified
LEAD101258,CUST10028,REP1016,Event,2026-05-10,74,Nurturing
LEAD101259,CUST10663,REP1026,Website,2026-07-15,30,Low Priority
LEAD101260,CUST10335,REP1015,Email,2025-10-26,59,New
LEAD101261,CUST10970,REP1017,Email,2026-06-27,63,Nurturing
LEAD101262,CUST10607,REP1011,Email,2026-01-10,51,New
LEAD101263,CUST10149,REP1005,Event,2025-11-26,57,New
LEAD101264,CUST11064,REP1020,Website,2026-03-13,81,Qualified
LEAD101265,CUST10342,REP1028,Email,2025-10-10,87,Qualified
LEAD101266,CUST10326,REP1016,Website,2026-05-19,44,New
LEAD101267,CUST11124,REP1013,Event,2026-04-25,46,New
LEAD101268,CUST10931,REP1004,Partner,2026-04-06,36,Low Priority
LEAD101269,CUST11032,REP1029,Website,2025-10-12,52,New
LEAD101270,CUST10795,REP1027,Email,2026-07-06,64,Nurturing
LEAD101271,CUST11093,REP1028,Email,2025-10-13,77,Nurturing
LEAD101272,CUST10139,REP1011,Partner,2026-01-04,41,New
LEAD101273,CUST10720,REP1019,Referral,2026-02-22,37,Low Priority
LEAD101274,CUST10353,REP1013,Website,2026-06-14,22,Low Priority
LEAD101275,CUST10479,REP1008,Event,2026-02-26,27,Low Priority
LEAD101276,CUST10286,REP1007,Website,2026-07-26,24,Low Priority
LEAD101277,CUST10247,REP1012,Event,2026-09-07,36,Low Priority
LEAD101278,CUST10532,REP1017,Partner,2026-07-07,76,Nurturing
LEAD101279,CUST11102,REP1004,Email,2025-10-15,82,Qualified
LEAD101280,CUST10763,REP1022,Email,2026-07-09,98,Qualified
LEAD101281,CUST10420,REP1014,Event,2025-12-15,64,Nurturing
LEAD101282,CUST10521,REP1027,Website,2026-08-21,56,New
LEAD101283,CUST10636,REP1009,Event,2026-09-23,92,Qualified
LEAD101284,CUST10294,REP1002,Website,2025-10-31,31,Low Priority
LEAD101285,CUST10626,REP1010,Event,2025-11-05,71,Nurturing
LEAD101286,CUST10836,REP1030,Referral,2026-06-12,86,Qualified
LEAD101287,CUST10292,REP1010,Event,2025-11-22,60,Nurturing
LEAD101288,CUST10702,REP1022,Website,2026-09-19,41,New
LEAD101289,CUST10851,REP1026,Partner,2026-04-16,70,Nurturing
LEAD101290,CUST10624,REP1009,Partner,2026-04-28,100,Qualified
LEAD101291,CUST10351,REP1020,Event,2026-08-11,39,Low Priority
LEAD101292,CUST10666,REP1007,Website,2025-12-19,65,Nurturing
LEAD101293,CUST10952,REP1011,Website,2026-04-21,24,Low Priority
LEAD101294,CUST10267,REP1009,Email,2026-09-30,38,Low Priority
LEAD101295,CUST10690,REP1021,Website,2025-10-09,82,Qualified
LEAD101296,CUST10817,REP1027,Email,2025-12-03,60,Nurturing
LEAD101297,CUST10386,REP1008,Website,2025-11-23,36,Low Priority
LEAD101298,CUST10466,REP1009,Event,2026-01-31,47,New
LEAD101299,CUST11067,REP1025,Partner,2025-11-17,29,Low Priority
LEAD101300,CUST10437,REP1014,Event,2025-12-02,83,Qualified
LEAD101301,CUST10718,REP1016,Website,2026-08-08,96,Qualified
LEAD101302,CUST10180,REP1022,Referral,2026-03-19,28,Low Priority
LEAD101303,CUST11112,REP1005,Partner,2026-02-08,39,Low Priority
LEAD101304,CUST10717,REP1027,Website,2026-03-02,89,Qualified
LEAD101305,CUST10913,REP1011,Website,2026-09-20,91,Qualified
LEAD101306,CUST10724,REP1020,Referral,2026-03-29,82,Qualified
LEAD101307,CUST10427,REP1013,Email,2026-03-21,77,Nurturing
LEAD101308,CUST10409,REP1023,Email,2026-09-04,89,Qualified
LEAD101309,CUST10842,REP1019,Website,2025-10-14,50,New
LEAD101310,CUST11032,REP1006,Website,2026-03-24,92,Qualified
LEAD101311,CUST10154,REP1006,Email,2026-07-01,91,Qualified
LEAD101312,CUST11015,REP1027,Referral,2026-04-06,38,Low Priority
LEAD101313,CUST10997,REP1016,Email,2026-08-13,25,Low Priority
LEAD101314,CUST10131,REP1009,Referral,2026-08-20,62,Nurturing
LEAD101315,CUST10130,REP1005,Referral,2026-01-31,81,Qualified
LEAD101316,CUST10835,REP1004,Referral,2026-07-26,88,Qualified
LEAD101317,CUST11012,REP1028,Referral,2025-12-29,31,Low Priority
LEAD101318,CUST10473,REP1030,Email,2025-12-27,50,New
LEAD101319,CUST10769,REP1012,Partner,2026-09-22,82,Qualified
LEAD101320,CUST11200,REP1007,Email,2025-10-05,24,Low Priority
LEAD101321,CUST10388,REP1013,Website,2026-02-06,78,Nurturing
LEAD101322,CUST10271,REP1005,Partner,2026-05-18,43,New
LEAD101323,CUST11190,REP1017,Partner,2026-02-28,21,Low Priority
LEAD101324,CUST10337,REP1019,Event,2026-08-05,39,Low Priority
LEAD101325,CUST10568,REP1030,Partner,2025-12-31,80,Qualified
LEAD101326,CUST10531,REP1010,Website,2026-04-20,90,Qualified
LEAD101327,CUST10628,REP1006,Email,2025-11-15,26,Low Priority
LEAD101328,CUST10323,REP1005,Website,2025-12-17,57,New
LEAD101329,CUST10815,REP1012,Event,2025-12-03,36,Low Priority
LEAD101330,CUST10831,REP1019,Referral,2026-06-28,75,Nurturing
LEAD101331,CUST10241,REP1002,Email,2025-12-13,83,Qualified
LEAD101332,CUST10578,REP1023,Email,2026-06-02,97,Qualified
LEAD101333,CUST10069,REP1014,Partner,2026-02-04,48,New
LEAD101334,CUST10266,REP1024,Partner,2026-04-25,44,New
LEAD101335,CUST11185,REP1014,Website,2026-08-15,45,New
LEAD101336,CUST10608,REP1005,Website,2026-08-12,81,Qualified
LEAD101337,CUST10748,REP1001,Email,2025-10-05,56,New
LEAD101338,CUST11067,REP1017,Event,2026-07-14,21,Low Priority
LEAD101339,CUST10857,REP1017,Event,2026-09-14,96,Qualified
LEAD101340,CUST10951,REP1025,Referral,2026-06-01,28,Low Priority
LEAD101341,CUST10855,REP1027,Referral,2025-12-08,95,Qualified
LEAD101342,CUST10599,REP1005,Referral,2026-05-31,33,Low Priority
LEAD101343,CUST10760,REP1010,Email,2026-05-21,63,Nurturing
LEAD101344,CUST10347,REP1007,Email,2026-05-30,45,New
LEAD101345,CUST11069,REP1004,Email,2026-03-06,75,Nurturing
LEAD101346,CUST10216,REP1001,Event,2026-04-10,52,New
LEAD101347,CUST11061,REP1003,Referral,2026-05-26,49,New
LEAD101348,CUST11055,REP1016,Email,2026-03-19,58,New
LEAD101349,CUST10171,REP1005,Partner,2026-07-10,98,Qualified
LEAD101350,CUST10853,REP1006,Event,2026-06-17,39,Low Priority
LEAD101351,CUST11188,REP1004,Referral,2026-01-19,37,Low Priority
LEAD101352,CUST10687,REP1022,Website,2026-05-11,25,Low Priority
LEAD101353,CUST10409,REP1020,Referral,2026-07-04,79,Nurturing
LEAD101354,CUST11056,REP1029,Email,2026-03-28,74,Nurturing
LEAD101355,CUST10616,REP1004,Event,2026-06-18,69,Nurturing
LEAD101356,CUST10147,REP1007,Event,2025-11-16,21,Low Priority
LEAD101357,CUST10300,REP1014,Website,2026-02-18,84,Qualified
LEAD101358,CUST10819,REP1020,Partner,2026-06-14,85,Qualified
LEAD101359,CUST10547,REP1004,Website,2026-08-23,96,Qualified
LEAD101360,CUST10261,REP1007,Referral,2026-05-24,95,Qualified
LEAD101361,CUST10959,REP1013,Event,2026-05-31,41,New
LEAD101362,CUST10145,REP1001,Event,2026-02-02,77,Nurturing
LEAD101363,CUST10263,REP1012,Website,2026-06-13,52,New
LEAD101364,CUST10559,REP1023,Website,2026-02-08,68,Nurturing
LEAD101365,CUST10048,REP1016,Email,2025-10-20,46,New
LEAD101366,CUST10465,REP1014,Partner,2025-12-30,73,Nurturing
LEAD101367,CUST11092,REP1015,Partner,2026-05-12,97,Qualified
LEAD101368,CUST11130,REP1029,Event,2026-09-17,72,Nurturing
LEAD101369,CUST11047,REP1016,Event,2026-03-30,94,Qualified
LEAD101370,CUST10389,REP1017,Event,2026-08-10,95,Qualified
LEAD101371,CUST10078,REP1028,Email,2026-07-11,29,Low Priority
LEAD101372,CUST10978,REP1005,Event,2026-04-23,98,Qualified
LEAD101373,CUST10448,REP1003,Email,2026-07-21,86,Qualified
LEAD101374,CUST10899,REP1014,Event,2026-02-24,54,New
LEAD101375,CUST10144,REP1010,Partner,2026-03-11,68,Nurturing
LEAD101376,CUST10802,REP1007,Website,2026-06-26,69,Nurturing
LEAD101377,CUST10704,REP1004,Event,2026-05-22,83,Qualified
LEAD101378,CUST11105,REP1027,Event,2026-04-11,85,Qualified
LEAD101379,CUST10123,REP1019,Referral,2026-03-08,28,Low Priority
LEAD101380,CUST10490,REP1021,Partner,2026-09-22,20,Low Priority
LEAD101381,CUST11188,REP1004,Partner,2025-10-24,39,Low Priority
LEAD101382,CUST10468,REP1011,Email,2025-10-21,62,Nurturing
LEAD101383,CUST10790,REP1019,Email,2026-03-24,88,Qualified
LEAD101384,CUST10194,REP1016,Referral,2025-10-13,72,Nurturing
LEAD101385,CUST10875,REP1021,Event,2026-02-02,31,Low Priority
LEAD101386,CUST10331,REP1021,Event,2026-04-26,78,Nurturing
LEAD101387,CUST10687,REP1013,Event,2026-02-25,57,New
LEAD101388,CUST11056,REP1024,Partner,2025-12-14,49,New
LEAD101389,CUST10794,REP1008,Website,2026-01-12,82,Qualified
LEAD101390,CUST10570,REP1003,Event,2026-05-09,43,New
LEAD101391,CUST10229,REP1028,Website,2026-09-13,70,Nurturing
LEAD101392,CUST10410,REP1001,Website,2026-07-13,34,Low Priority
LEAD101393,CUST11020,REP1009,Referral,2026-04-18,50,New
LEAD101394,CUST10260,REP1004,Website,2025-11-20,65,Nurturing
LEAD101395,CUST10788,REP1007,Email,2025-12-28,70,Nurturing
LEAD101396,CUST10582,REP1012,Partner,2026-03-10,94,Qualified
LEAD101397,CUST10386,REP1004,Referral,2025-12-30,43,New
LEAD101398,CUST10860,REP1015,Website,2026-06-09,92,Qualified
LEAD101399,CUST10435,REP1028,Referral,2026-02-11,86,Qualified
LEAD101400,CUST10345,REP1005,Email,2026-08-01,49,New
LEAD101401,CUST10636,REP1028,Email,2026-01-07,31,Low Priority
LEAD101402,CUST10910,REP1013,Referral,2026-03-31,40,New
LEAD101403,CUST11037,REP1018,Website,2026-06-18,73,Nurturing
LEAD101404,CUST10756,REP1014,Partner,2025-12-15,83,Qualified
LEAD101405,CUST10795,REP1010,Email,2026-07-05,69,Nurturing
LEAD101406,CUST10946,REP1004,Website,2026-05-02,78,Nurturing
LEAD101407,CUST10324,REP1018,Email,2026-05-25,28,Low Priority
LEAD101408,CUST10302,REP1028,Website,2026-03-15,60,Nurturing
LEAD101409,CUST10581,REP1016,Referral,2026-09-07,90,Qualified
LEAD101410,CUST10758,REP1018,Email,2026-07-09,51,New
LEAD101411,CUST10776,REP1020,Website,2025-12-10,92,Qualified
LEAD101412,CUST10185,REP1012,Referral,2026-04-21,30,Low Priority
LEAD101413,CUST10937,REP1004,Website,2026-08-26,99,Qualified
LEAD101414,CUST10437,REP1016,Referral,2026-01-10,83,Qualified
LEAD101415,CUST11053,REP1027,Email,2026-04-14,70,Nurturing
LEAD101416,CUST10870,REP1010,Referral,2026-07-03,70,Nurturing
LEAD101417,CUST11180,REP1027,Website,2026-01-08,95,Qualified
LEAD101418,CUST10759,REP1026,Referral,2026-04-07,50,New
LEAD101419,CUST10633,REP1008,Website,2026-04-20,33,Low Priority
LEAD101420,CUST10226,REP1018,Email,2025-12-04,94,Qualified
LEAD101421,CUST10479,REP1023,Event,2025-12-04,28,Low Priority
LEAD101422,CUST11031,REP1015,Website,2026-04-24,73,Nurturing
LEAD101423,CUST10459,REP1021,Email,2025-12-05,41,New
LEAD101424,CUST10065,REP1028,Referral,2026-09-12,95,Qualified
LEAD101425,CUST10295,REP1019,Website,2026-04-10,98,Qualified
LEAD101426,CUST10715,REP1026,Email,2026-06-15,58,New
LEAD101427,CUST10755,REP1025,Referral,2026-02-22,63,Nurturing
LEAD101428,CUST11181,REP1025,Partner,2026-01-18,56,New
LEAD101429,CUST11121,REP1026,Partner,2026-03-27,54,New
LEAD101430,CUST10638,REP1007,Partner,2026-06-17,95,Qualified
LEAD101431,CUST10666,REP1001,Website,2026-02-23,43,New
LEAD101432,CUST10961,REP1005,Referral,2026-01-12,97,Qualified
LEAD101433,CUST10059,REP1008,Email,2025-11-22,72,Nurturing
LEAD101434,CUST10715,REP1021,Event,2026-04-17,97,Qualified
LEAD101435,CUST10569,REP1016,Website,2026-06-06,69,Nurturing
LEAD101436,CUST10940,REP1015,Partner,2026-04-11,86,Qualified
LEAD101437,CUST10961,REP1001,Event,2026-01-02,59,New
LEAD101438,CUST10787,REP1021,Referral,2025-12-30,57,New
LEAD101439,CUST10789,REP1011,Partner,2026-02-15,40,New
LEAD101440,CUST10830,REP1023,Event,2026-02-04,37,Low Priority
LEAD101441,CUST10697,REP1004,Event,2025-12-14,23,Low Priority
LEAD101442,CUST10274,REP1009,Email,2026-09-09,51,New
LEAD101443,CUST10342,REP1002,Email,2026-01-29,100,Qualified
LEAD101444,CUST10891,REP1009,Email,2025-12-31,96,Qualified
LEAD101445,CUST10743,REP1028,Referral,2026-05-10,75,Nurturing
LEAD101446,CUST10286,REP1015,Event,2026-07-20,49,New
LEAD101447,CUST11054,REP1014,Website,2026-03-19,62,Nurturing
LEAD101448,CUST11177,REP1009,Website,2026-06-01,81,Qualified
LEAD101449,CUST10752,REP1008,Email,2025-11-04,20,Low Priority
LEAD101450,CUST10274,REP1021,Event,2026-04-13,94,Qualified
LEAD101451,CUST11126,REP1030,Event,2025-10-25,90,Qualified
LEAD101452,CUST10285,REP1023,Email,2025-11-20,98,Qualified
LEAD101453,CUST10519,REP1023,Referral,2026-05-05,27,Low Priority
LEAD101454,CUST11031,REP1015,Referral,2025-12-14,96,Qualified
LEAD101455,CUST10625,REP1003,Partner,2025-10-14,69,Nurturing
LEAD101456,CUST10292,REP1022,Referral,2025-12-05,64,Nurturing
LEAD101457,CUST10097,REP1025,Partner,2026-07-10,34,Low Priority
LEAD101458,CUST10434,REP1016,Website,2026-05-03,59,New
LEAD101459,CUST10807,REP1003,Referral,2026-02-17,49,New
LEAD101460,CUST10858,REP1022,Event,2026-09-21,99,Qualified
LEAD101461,CUST10268,REP1028,Email,2026-02-18,47,New
LEAD101462,CUST10191,REP1007,Website,2026-08-17,37,Low Priority
LEAD101463,CUST10842,REP1005,Referral,2026-02-03,96,Qualified
LEAD101464,CUST10191,REP1023,Referral,2025-10-10,35,Low Priority
LEAD101465,CUST10078,REP1010,Referral,2025-11-10,93,Qualified
LEAD101466,CUST10584,REP1022,Email,2026-01-08,98,Qualified
LEAD101467,CUST10686,REP1022,Event,2025-12-08,44,New
LEAD101468,CUST10293,REP1008,Email,2025-11-27,75,Nurturing
LEAD101469,CUST10254,REP1002,Partner,2026-02-17,84,Qualified
LEAD101470,CUST10283,REP1017,Website,2026-09-22,63,Nurturing
LEAD101471,CUST10412,REP1013,Website,2025-12-13,76,Nurturing
LEAD101472,CUST10012,REP1026,Event,2025-12-25,30,Low Priority
LEAD101473,CUST10015,REP1011,Email,2026-09-29,61,Nurturing
LEAD101474,CUST10445,REP1008,Partner,2025-12-13,61,Nurturing
LEAD101475,CUST10024,REP1026,Partner,2026-07-31,65,Nurturing
LEAD101476,CUST10382,REP1023,Event,2026-05-15,96,Qualified
LEAD101477,CUST10698,REP1019,Event,2026-09-04,86,Qualified
LEAD101478,CUST10038,REP1029,Website,2026-04-22,68,Nurturing
LEAD101479,CUST10742,REP1024,Referral,2026-05-05,52,New
LEAD101480,CUST10746,REP1026,Website,2025-12-22,52,New
LEAD101481,CUST10689,REP1024,Referral,2026-04-28,21,Low Priority
LEAD101482,CUST10752,REP1013,Email,2026-06-02,64,Nurturing
LEAD101483,CUST10972,REP1002,Referral,2026-09-26,40,New
LEAD101484,CUST10085,REP1019,Website,2025-11-05,91,Qualified
LEAD101485,CUST10203,REP1023,Partner,2025-11-27,82,Qualified
LEAD101486,CUST10381,REP1030,Partner,2025-10-08,93,Qualified
LEAD101487,CUST10826,REP1021,Email,2026-07-16,100,Qualified
LEAD101488,CUST11048,REP1018,Website,2025-10-31,52,New
LEAD101489,CUST11103,REP1018,Referral,2026-08-31,54,New
LEAD101490,CUST10699,REP1004,Email,2026-02-11,69,Nurturing
LEAD101491,CUST10493,REP1001,Email,2026-01-14,54,New
LEAD101492,CUST10495,REP1002,Event,2026-09-21,42,New
LEAD101493,CUST10072,REP1028,Event,2026-06-20,77,Nurturing
LEAD101494,CUST10559,REP1024,Event,2026-04-18,56,New
LEAD101495,CUST10616,REP1008,Partner,2026-08-21,96,Qualified
LEAD101496,CUST10250,REP1013,Event,2026-07-03,37,Low Priority
LEAD101497,CUST10922,REP1015,Partner,2026-05-21,55,New
LEAD101498,CUST10975,REP1008,Event,2026-01-26,63,Nurturing
LEAD101499,CUST10363,REP1013,Referral,2026-09-25,93,Qualified
LEAD101500,CUST11097,REP1011,Partner,2026-06-20,66,Nurturing
LEAD101501,CUST10129,REP1021,Email,2026-09-11,25,Low Priority
LEAD101502,CUST11093,REP1023,Referral,2026-09-18,47,New
LEAD101503,CUST10922,REP1003,Website,2026-04-19,91,Qualified
LEAD101504,CUST10269,REP1014,Event,2026-02-08,42,New
LEAD101505,CUST10781,REP1030,Partner,2026-09-11,47,New
LEAD101506,CUST10373,REP1027,Event,2026-09-30,32,Low Priority
LEAD101507,CUST10960,REP1024,Referral,2025-11-14,78,Nurturing
LEAD101508,CUST10193,REP1023,Event,2026-05-22,31,Low Priority
LEAD101509,CUST10294,REP1001,Email,2026-05-08,49,New
LEAD101510,CUST10369,REP1030,Email,2026-07-01,77,Nurturing
LEAD101511,CUST10240,REP1023,Email,2026-09-22,92,Qualified
LEAD101512,CUST10400,REP1027,Referral,2026-01-01,37,Low Priority
LEAD101513,CUST10724,REP1028,Event,2026-09-22,46,New
LEAD101514,CUST10760,REP1008,Event,2026-05-23,29,Low Priority
LEAD101515,CUST10665,REP1001,Email,2025-10-31,55,New
LEAD101516,CUST10228,REP1020,Event,2026-04-05,100,Qualified
LEAD101517,CUST10243,REP1014,Event,2025-11-18,44,New
LEAD101518,CUST11104,REP1001,Email,2026-09-15,41,New
LEAD101519,CUST10302,REP1009,Partner,2026-07-06,52,New
LEAD101520,CUST10124,REP1030,Event,2026-08-27,92,Qualified
LEAD101521,CUST10545,REP1011,Website,2026-05-08,64,Nurturing
LEAD101522,CUST10009,REP1008,Partner,2026-02-22,69,Nurturing
LEAD101523,CUST10412,REP1020,Event,2026-03-06,83,Qualified
LEAD101524,CUST11026,REP1020,Event,2026-09-11,77,Nurturing
LEAD101525,CUST10321,REP1010,Referral,2025-11-25,68,Nurturing
LEAD101526,CUST10845,REP1026,Website,2026-08-19,65,Nurturing
LEAD101527,CUST10588,REP1018,Referral,2026-03-04,63,Nurturing
LEAD101528,CUST10427,REP1005,Event,2026-05-04,34,Low Priority
LEAD101529,CUST10794,REP1010,Partner,2026-06-01,53,New
LEAD101530,CUST10715,REP1026,Website,2025-10-30,88,Qualified
LEAD101531,CUST10382,REP1003,Website,2025-11-24,23,Low Priority
LEAD101532,CUST10269,REP1001,Referral,2025-11-28,87,Qualified
LEAD101533,CUST11101,REP1020,Referral,2026-07-12,65,Nurturing
LEAD101534,CUST10203,REP1014,Website,2025-10-29,48,New
LEAD101535,CUST11152,REP1008,Partner,2026-05-11,29,Low Priority
LEAD101536,CUST10566,REP1015,Partner,2025-11-09,81,Qualified
LEAD101537,CUST11197,REP1006,Website,2026-07-08,20,Low Priority
LEAD101538,CUST10424,REP1012,Referral,2026-09-22,63,Nurturing
LEAD101539,CUST10679,REP1008,Email,2026-03-01,33,Low Priority
LEAD101540,CUST10739,REP1018,Event,2025-12-17,93,Qualified
LEAD101541,CUST10407,REP1021,Event,2026-03-12,34,Low Priority
LEAD101542,CUST10262,REP1028,Partner,2026-06-10,85,Qualified
LEAD101543,CUST10625,REP1003,Website,2026-06-23,66,Nurturing
LEAD101544,CUST10796,REP1010,Event,2026-05-21,23,Low Priority
LEAD101545,CUST10314,REP1008,Event,2026-05-01,78,Nurturing
LEAD101546,CUST10921,REP1018,Referral,2026-05-19,91,Qualified
LEAD101547,CUST10767,REP1016,Partner,2025-12-19,37,Low Priority
LEAD101548,CUST10200,REP1027,Website,2025-12-15,98,Qualified
LEAD101549,CUST11127,REP1028,Event,2026-09-05,84,Qualified
LEAD101550,CUST10053,REP1024,Email,2026-04-30,80,Qualified
LEAD101551,CUST10785,REP1006,Website,2026-08-11,47,New
LEAD101552,CUST10528,REP1002,Email,2026-05-17,29,Low Priority
LEAD101553,CUST10785,REP1027,Partner,2026-03-16,54,New
LEAD101554,CUST10929,REP1029,Partner,2026-04-27,85,Qualified
LEAD101555,CUST10825,REP1008,Referral,2026-06-10,67,Nurturing
LEAD101556,CUST10781,REP1002,Event,2025-12-07,72,Nurturing
LEAD101557,CUST11010,REP1021,Partner,2026-03-18,83,Qualified
LEAD101558,CUST10843,REP1018,Event,2026-06-21,47,New
LEAD101559,CUST10977,REP1027,Website,2025-11-01,23,Low Priority
LEAD101560,CUST10484,REP1018,Partner,2025-10-27,91,Qualified
LEAD101561,CUST10244,REP1023,Referral,2025-11-28,69,Nurturing
LEAD101562,CUST10282,REP1024,Event,2026-05-04,65,Nurturing
LEAD101563,CUST10735,REP1001,Partner,2025-12-27,66,Nurturing
LEAD101564,CUST10639,REP1005,Email,2026-03-09,89,Qualified
LEAD101565,CUST10093,REP1024,Website,2025-11-18,82,Qualified
LEAD101566,CUST10246,REP1006,Email,2025-12-31,74,Nurturing
LEAD101567,CUST11162,REP1007,Website,2025-10-07,83,Qualified
LEAD101568,CUST10872,REP1023,Referral,2026-07-22,43,New
LEAD101569,CUST10906,REP1007,Referral,2026-03-20,77,Nurturing
LEAD101570,CUST10237,REP1005,Website,2025-12-04,98,Qualified
LEAD101571,CUST10078,REP1001,Partner,2026-04-11,39,Low Priority
LEAD101572,CUST10350,REP1015,Referral,2026-09-06,66,Nurturing
LEAD101573,CUST11029,REP1020,Partner,2026-07-29,75,Nurturing
LEAD101574,CUST10608,REP1022,Email,2026-08-19,61,Nurturing
LEAD101575,CUST10942,REP1028,Website,2026-02-26,98,Qualified
LEAD101576,CUST10585,REP1020,Email,2026-02-09,52,New
LEAD101577,CUST10589,REP1023,Referral,2026-01-24,37,Low Priority
LEAD101578,CUST10722,REP1007,Referral,2026-01-20,31,Low Priority
LEAD101579,CUST11151,REP1011,Partner,2026-09-01,88,Qualified
LEAD101580,CUST10525,REP1010,Email,2025-11-20,75,Nurturing
LEAD101581,CUST10715,REP1002,Email,2026-08-07,66,Nurturing
LEAD101582,CUST11104,REP1030,Website,2026-08-31,54,New
LEAD101583,CUST10447,REP1008,Partner,2026-08-05,53,New
LEAD101584,CUST11008,REP1014,Referral,2026-05-18,95,Qualified
