opportunity_id,customer_id,sales_rep_id,product_id,created_date,deal_size,stage,close_date
OPP200931,CUST10340,REP1014,P1009,2026-01-16,14045.47,Prospecting,2026-01-25
OPP200932,CUST10176,REP1017,P1003,2026-05-29,20426.1,Prospecting,2026-06-14
OPP200933,CUST10670,REP1005,P1008,2025-11-25,62085.25,Won,2026-01-26
OPP200934,CUST10176,REP1002,P1004,2025-10-17,11621.15,Prospecting,2025-11-04
OPP200935,CUST10817,REP1020,P1010,2025-10-21,4967.29,Proposal,2025-12-01
OPP200936,CUST10308,REP1006,P1006,2025-10-31,13791.1,Lost,2025-12-13
OPP200937,CUST10679,REP1016,P1001,2026-05-30,18836.15,Won,2026-07-01
OPP200938,CUST10645,REP1024,P1003,2025-10-12,6272.07,Proposal,2025-11-26
OPP200939,CUST10761,REP1007,P1005,2025-12-31,41438.46,Proposal,2026-01-18
OPP200940,CUST10910,REP1012,P1006,2026-03-15,16441.38,Prospecting,2026-03-27
OPP200941,CUST10673,REP1030,P1004,2026-03-17,245271.68,Proposal,2026-05-07
OPP200942,CUST11024,REP1002,P1007,2026-05-17,18095.94,Prospecting,2026-06-29
OPP200943,CUST10311,REP1023,P1012,2026-06-27,17821.48,Prospecting,2026-07-23
OPP200944,CUST10902,REP1006,P1009,2026-01-19,9464.02,Prospecting,2026-02-22
OPP200945,CUST10412,REP1028,P1004,2025-12-04,52628.83,Negotiation,2026-01-17
OPP200946,CUST10754,REP1013,P1009,2025-10-25,46429.62,Prospecting,2025-12-24
OPP200947,CUST10591,REP1001,P1012,2026-06-03,44124.65,Prospecting,2026-07-30
OPP200948,CUST11090,REP1022,P1003,2026-01-11,27813.37,Won,2026-02-24
OPP200949,CUST10326,REP1005,P1003,2026-06-05,28438.74,Prospecting,2026-06-29
OPP200950,CUST10624,REP1011,P1001,2026-01-04,55447.11,Negotiation,2026-02-20
OPP200951,CUST10198,REP1016,P1011,2026-04-26,251527.79,Proposal,2026-07-03
OPP200952,CUST10761,REP1023,P1010,2026-03-26,38821.6,Proposal,2026-05-06
OPP200953,CUST10045,REP1013,P1005,2026-04-15,29949.78,Prospecting,2026-04-25
OPP200954,CUST10494,REP1026,P1011,2026-03-29,82362.91,Prospecting,2026-04-21
OPP200955,CUST10012,REP1015,P1008,2025-12-24,31822.4,Won,2026-03-24
OPP200956,CUST10393,REP1011,P1012,2025-10-29,50890.63,Proposal,2025-12-12
OPP200957,CUST10581,REP1011,P1012,2025-10-03,11815.3,Prospecting,2025-11-04
OPP200958,CUST10399,REP1025,P1012,2026-01-24,18905.38,Qualified,2026-03-21
OPP200959,CUST10464,REP1020,P1005,2026-06-03,17229.89,Proposal,2026-07-03
OPP200960,CUST10178,REP1004,P1008,2026-03-26,36511.63,Prospecting,2026-05-08
OPP200961,CUST10858,REP1023,P1003,2026-04-04,27285.15,Proposal,2026-05-14
OPP200962,CUST10956,REP1013,P1011,2025-12-11,197438.03,Proposal,2026-01-11
OPP200963,CUST10546,REP1011,P1004,2026-02-11,34304.16,Negotiation,2026-03-30
OPP200964,CUST10067,REP1003,P1006,2026-01-20,12740.93,Won,2026-02-06
OPP200965,CUST10075,REP1030,P1008,2025-11-07,10687.87,Proposal,2025-12-08
OPP200966,CUST10810,REP1002,P1010,2026-03-18,21642.83,Won,2026-04-23
OPP200967,CUST11115,REP1030,P1009,2026-01-08,13444.36,Proposal,2026-02-06
OPP200968,CUST11038,REP1002,P1012,2026-01-19,23230.71,Proposal,2026-02-09
OPP200969,CUST10487,REP1016,P1009,2026-03-14,32061.69,Negotiation,2026-04-21
OPP200970,CUST10597,REP1004,P1010,2025-10-09,14533.17,Negotiation,2025-12-05
OPP200971,CUST10196,REP1015,P1007,2026-06-15,12454.38,Prospecting,2026-07-24
OPP200972,CUST10085,REP1026,P1005,2025-12-01,175910.61,Lost,2026-01-25
OPP200973,CUST10919,REP1018,P1011,2026-04-05,21904.93,Lost,2026-05-18
OPP200974,CUST10515,REP1017,P1005,2026-05-02,17402.11,Qualified,2026-06-12
OPP200975,CUST10597,REP1004,P1008,2025-11-12,15263.26,Proposal,2025-12-25
OPP200976,CUST10412,REP1029,P1004,2025-12-08,77244.59,Won,2026-01-18
OPP200977,CUST10376,REP1012,P1006,2026-01-22,14308.04,Lost,2026-01-30
OPP200978,CUST11183,REP1017,P1005,2026-05-13,8569.63,Negotiation,2026-06-09
OPP200979,CUST10980,REP1027,P1004,2026-03-24,310344.07,Prospecting,2026-05-05
OPP200980,CUST10830,REP1019,P1010,2026-02-06,42162.57,Negotiation,2026-02-27
OPP200981,CUST10467,REP1023,P1010,2026-05-22,51701.96,Prospecting,2026-08-12
OPP200982,CUST10866,REP1006,P1009,2026-02-08,72233.28,Negotiation,2026-03-26
OPP200983,CUST10408,REP1014,P1001,2026-06-01,21706.36,Negotiation,2026-07-02
OPP200984,CUST10619,REP1017,P1003,2026-04-30,14445.2,Negotiation,2026-06-09
OPP200985,CUST10175,REP1006,P1003,2025-11-17,102655.85,Prospecting,2026-01-22
OPP200986,CUST10852,REP1012,P1009,2026-01-14,9954.88,Proposal,2026-02-20
OPP200987,CUST10073,REP1025,P1011,2025-10-07,10239.42,Negotiation,2025-11-13
OPP200988,CUST10868,REP1028,P1005,2025-12-05,184422.24,Qualified,2026-01-31
OPP200989,CUST10725,REP1025,P1004,2025-10-07,35057.66,Prospecting,2025-11-18
OPP200990,CUST10080,REP1029,P1007,2025-10-29,32207.05,Qualified,2025-12-24
OPP200991,CUST10608,REP1030,P1012,2025-10-02,12909.47,Won,2025-10-22
OPP200992,CUST10268,REP1006,P1005,2026-04-03,26997.23,Proposal,2026-05-11
OPP200993,CUST10572,REP1026,P1004,2026-01-21,85328.57,Negotiation,2026-02-12
OPP200994,CUST10016,REP1019,P1007,2026-02-07,31089.92,Proposal,2026-02-26
OPP200995,CUST10867,REP1026,P1011,2026-04-29,109485.39,Won,2026-06-06
OPP200996,CUST10612,REP1020,P1009,2026-05-11,12694.55,Proposal,2026-06-10
OPP200997,CUST10435,REP1004,P1007,2026-02-24,81678.71,Prospecting,2026-04-30
OPP200998,CUST11051,REP1017,P1009,2026-02-03,28336.47,Prospecting,2026-03-26
OPP200999,CUST10774,REP1023,P1001,2026-03-28,31447.59,Prospecting,2026-04-19
OPP201000,CUST10732,REP1004,P1010,2026-01-23,14231.21,Won,2026-03-15
OPP201001,CUST10177,REP1016,P1002,2026-01-30,34858.5,Negotiation,2026-03-27
OPP201002,CUST10601,REP1020,P1005,2025-12-22,85268.05,Won,2026-01-09
OPP201003,CUST10841,REP1014,P1005,2025-11-22,9994.72,Negotiation,2025-12-16
OPP201004,CUST11112,REP1024,P1009,2025-11-24,6955.17,Won,2025-12-09
OPP201005,CUST10726,REP1004,P1003,2026-03-30,26609.67,Lost,2026-05-01
OPP201006,CUST10207,REP1011,P1003,2026-05-17,149707.14,Negotiation,2026-07-11
OPP201007,CUST10814,REP1029,P1011,2026-01-25,44297.79,Qualified,2026-02-11
OPP201008,CUST10090,REP1016,P1006,2025-10-27,31314.46,Prospecting,2025-11-21
OPP201009,CUST10376,REP1006,P1009,2026-03-17,3188.88,Negotiation,2026-04-06
OPP201010,CUST11101,REP1004,P1007,2026-06-06,42934.61,Won,2026-07-12
OPP201011,CUST10963,REP1018,P1008,2026-02-23,14477.01,Proposal,2026-03-06
OPP201012,CUST11084,REP1028,P1009,2025-10-08,28673.56,Qualified,2025-11-20
OPP201013,CUST10423,REP1002,P1009,2025-10-23,12951.36,Negotiation,2025-12-20
OPP201014,CUST10820,REP1004,P1011,2026-02-21,10955.26,Proposal,2026-03-19
OPP201015,CUST10841,REP1012,P1010,2026-05-25,5064.33,Qualified,2026-07-07
OPP201016,CUST10296,REP1007,P1004,2025-10-17,121418.09,Won,2025-11-07
OPP201017,CUST11132,REP1004,P1003,2026-04-26,24302.85,Proposal,2026-06-09
OPP201018,CUST11164,REP1009,P1011,2026-05-03,243584.19,Qualified,2026-07-07
OPP201019,CUST10133,REP1020,P1005,2025-10-15,25649.76,Qualified,2025-12-02
OPP201020,CUST10919,REP1025,P1004,2025-11-28,40647.77,Proposal,2025-12-07
OPP201021,CUST10538,REP1010,P1002,2025-10-02,21646.12,Proposal,2025-11-01
OPP201022,CUST10809,REP1022,P1007,2026-03-05,18615.83,Prospecting,2026-03-26
OPP201023,CUST10666,REP1025,P1007,2025-11-18,130767.37,Negotiation,2026-02-10
OPP201024,CUST10268,REP1001,P1010,2026-06-10,13430.53,Negotiation,2026-07-17
OPP201025,CUST10116,REP1026,P1009,2025-10-26,9724.71,Prospecting,2025-12-19
OPP201026,CUST10616,REP1006,P1009,2026-03-28,18594.64,Proposal,2026-05-22
OPP201027,CUST11005,REP1021,P1007,2026-05-05,11544.92,Proposal,2026-06-09
OPP201028,CUST10988,REP1023,P1011,2025-11-19,28953.49,Qualified,2025-12-14
OPP201029,CUST10330,REP1026,P1012,2025-12-09,17781.7,Qualified,2025-12-27
OPP201030,CUST11033,REP1013,P1010,2026-05-08,19711.28,Qualified,2026-06-17
OPP201031,CUST10428,REP1020,P1005,2025-10-26,9575.9,Proposal,2025-11-25
OPP201032,CUST10674,REP1001,P1004,2026-01-30,151782.86,Won,2026-04-24
OPP201033,CUST10390,REP1014,P1001,2025-12-08,20021.55,Proposal,2026-01-15
OPP201034,CUST10628,REP1029,P1012,2025-10-04,12431.53,Lost,2025-11-03
OPP201035,CUST10636,REP1005,P1009,2026-02-02,3473.72,Qualified,2026-02-14
OPP201036,CUST10838,REP1005,P1012,2026-02-11,6191.75,Negotiation,2026-03-28
OPP201037,CUST10567,REP1022,P1010,2026-01-04,35308.62,Proposal,2026-02-17
OPP201038,CUST10634,REP1016,P1006,2026-05-12,16910.27,Won,2026-05-28
OPP201039,CUST10782,REP1014,P1002,2025-10-27,11127.25,Won,2025-11-08
OPP201040,CUST10502,REP1008,P1001,2026-01-27,187158.97,Proposal,2026-03-02
OPP201041,CUST10630,REP1006,P1010,2025-11-19,12881.73,Proposal,2025-12-10
OPP201042,CUST10103,REP1023,P1004,2026-04-27,71572.27,Lost,2026-06-19
OPP201043,CUST11044,REP1011,P1005,2026-03-03,36931.14,Lost,2026-04-12
OPP201044,CUST10152,REP1024,P1011,2026-04-13,135247.39,Lost,2026-06-11
OPP201045,CUST11048,REP1014,P1006,2025-10-30,17315.93,Prospecting,2025-11-27
OPP201046,CUST10913,REP1012,P1012,2026-02-03,25074.45,Prospecting,2026-02-23
OPP201047,CUST11138,REP1007,P1007,2025-10-14,18889.91,Proposal,2025-11-25
OPP201048,CUST10030,REP1020,P1010,2025-12-28,9275.81,Won,2026-01-06
OPP201049,CUST10261,REP1009,P1002,2026-06-17,35989.93,Prospecting,2026-07-03
OPP201050,CUST10063,REP1028,P1005,2026-04-18,33871.49,Qualified,2026-04-27
OPP201051,CUST10502,REP1013,P1003,2025-10-22,74650.13,Negotiation,2026-01-14
OPP201052,CUST11086,REP1025,P1001,2026-01-10,31394.49,Qualified,2026-01-20
OPP201053,CUST10920,REP1015,P1012,2026-05-28,26808.06,Won,2026-07-10
OPP201054,CUST10845,REP1013,P1007,2025-11-16,107234.27,Qualified,2025-12-27
OPP201055,CUST11019,REP1014,P1005,2026-04-27,103963.08,Won,2026-06-29
OPP201056,CUST10006,REP1014,P1005,2025-12-28,8740.31,Qualified,2026-02-10
OPP201057,CUST10946,REP1015,P1003,2026-02-09,69087.55,Negotiation,2026-03-18
OPP201058,CUST10375,REP1027,P1002,2026-05-30,16373.28,Proposal,2026-06-16
OPP201059,CUST10830,REP1022,P1011,2026-04-03,58308.7,Qualified,2026-05-21
OPP201060,CUST10916,REP1002,P1002,2025-12-17,130954.85,Proposal,2026-03-06
OPP201061,CUST10823,REP1002,P1005,2025-10-03,9588.5,Won,2025-11-14
OPP201062,CUST10502,REP1001,P1002,2025-12-04,71300.74,Proposal,2026-01-04
OPP201063,CUST10734,REP1021,P1012,2026-01-23,28482.23,Prospecting,2026-03-14
OPP201064,CUST10563,REP1007,P1003,2025-11-06,24949.39,Negotiation,2025-11-25
OPP201065,CUST10754,REP1012,P1005,2026-05-31,86824.02,Prospecting,2026-08-03
OPP201066,CUST10551,REP1025,P1010,2025-10-16,29268.47,Proposal,2025-12-11
OPP201067,CUST10473,REP1004,P1007,2026-02-26,56310.35,Proposal,2026-04-23
OPP201068,CUST10243,REP1005,P1005,2026-06-26,36641.68,Proposal,2026-07-10
OPP201069,CUST10465,REP1003,P1007,2026-01-01,136393.17,Prospecting,2026-02-28
OPP201070,CUST10866,REP1009,P1006,2026-02-25,74133.13,Qualified,2026-04-13
OPP201071,CUST11045,REP1003,P1004,2025-10-21,12149.65,Prospecting,2025-11-20
OPP201072,CUST10124,REP1019,P1008,2026-04-19,10569.53,Proposal,2026-06-10
OPP201073,CUST10220,REP1023,P1005,2026-06-26,135297.87,Negotiation,2026-08-14
OPP201074,CUST10609,REP1006,P1012,2026-05-01,12136.31,Negotiation,2026-05-12
OPP201075,CUST10844,REP1016,P1006,2025-11-11,78318.77,Prospecting,2025-12-14
OPP201076,CUST10204,REP1010,P1010,2026-01-05,5151.59,Prospecting,2026-01-14
OPP201077,CUST10390,REP1003,P1003,2026-04-17,19162.64,Negotiation,2026-05-08
OPP201078,CUST10056,REP1015,P1008,2026-05-08,60191.59,Proposal,2026-08-04
OPP201079,CUST10064,REP1021,P1007,2026-01-19,51074.17,Won,2026-03-05
OPP201080,CUST10172,REP1007,P1009,2026-06-22,88904.66,Qualified,2026-08-15
OPP201081,CUST10876,REP1024,P1006,2025-11-25,25990.0,Prospecting,2026-01-09
OPP201082,CUST11044,REP1030,P1009,2026-04-22,3114.95,Qualified,2026-05-24
OPP201083,CUST10599,REP1002,P1001,2026-02-14,38313.06,Negotiation,2026-03-12
OPP201084,CUST10212,REP1005,P1009,2026-04-14,88593.71,Proposal,2026-05-21
OPP201085,CUST11106,REP1009,P1010,2026-03-13,19066.83,Prospecting,2026-03-26
OPP201086,CUST10335,REP1026,P1006,2026-01-27,4765.17,Prospecting,2026-02-11
OPP201087,CUST10186,REP1005,P1001,2026-05-13,22631.08,Negotiation,2026-05-23
OPP201088,CUST10166,REP1015,P1007,2026-05-20,38454.1,Qualified,2026-06-24
OPP201089,CUST10424,REP1017,P1010,2026-05-13,18601.17,Negotiation,2026-06-14
OPP201090,CUST10883,REP1004,P1006,2025-10-25,47766.92,Qualified,2025-12-09
OPP201091,CUST10477,REP1002,P1002,2026-01-25,40350.83,Qualified,2026-03-22
OPP201092,CUST10535,REP1004,P1005,2026-04-25,180685.33,Qualified,2026-06-11
OPP201093,CUST10409,REP1002,P1012,2026-05-27,13412.05,Lost,2026-06-28
OPP201094,CUST11133,REP1016,P1004,2026-01-08,290061.26,Prospecting,2026-04-01
OPP201095,CUST10821,REP1029,P1007,2026-04-22,54515.25,Prospecting,2026-05-07
OPP201096,CUST10798,REP1011,P1005,2026-03-05,37751.66,Won,2026-04-11
OPP201097,CUST10526,REP1008,P1009,2025-11-30,14171.66,Prospecting,2025-12-10
OPP201098,CUST10638,REP1008,P1006,2026-06-03,13277.27,Qualified,2026-07-01
OPP201099,CUST11062,REP1030,P1005,2026-01-31,210653.34,Qualified,2026-04-21
OPP201100,CUST10788,REP1029,P1007,2026-03-16,45309.39,Negotiation,2026-04-20
OPP201101,CUST10977,REP1020,P1007,2025-12-19,5636.59,Proposal,2026-01-16
OPP201102,CUST10049,REP1014,P1006,2025-10-08,35108.1,Won,2025-12-14
OPP201103,CUST11032,REP1005,P1004,2026-02-02,118935.9,Won,2026-03-15
OPP201104,CUST11141,REP1028,P1002,2026-04-17,11256.99,Proposal,2026-05-22
OPP201105,CUST10802,REP1001,P1009,2025-12-29,12005.29,Qualified,2026-02-07
OPP201106,CUST11148,REP1005,P1005,2026-06-13,123107.85,Won,2026-07-21
OPP201107,CUST10682,REP1021,P1008,2026-04-25,23421.66,Won,2026-05-28
OPP201108,CUST10332,REP1006,P1005,2026-03-26,38373.23,Won,2026-05-05
OPP201109,CUST10728,REP1004,P1011,2026-05-10,76880.26,Prospecting,2026-06-10
OPP201110,CUST10754,REP1018,P1009,2026-05-25,63459.09,Negotiation,2026-07-23
OPP201111,CUST10174,REP1001,P1005,2026-04-17,40141.08,Negotiation,2026-06-04
OPP201112,CUST10243,REP1009,P1004,2026-05-15,37295.08,Lost,2026-06-27
OPP201113,CUST10350,REP1020,P1009,2026-04-15,6270.72,Qualified,2026-05-01
OPP201114,CUST10657,REP1006,P1001,2026-05-25,29381.64,Won,2026-07-08
OPP201115,CUST10178,REP1023,P1001,2025-10-29,107128.33,Negotiation,2026-01-10
OPP201116,CUST10925,REP1003,P1002,2026-01-03,5034.34,Won,2026-01-11
OPP201117,CUST10132,REP1019,P1005,2026-06-02,28925.4,Negotiation,2026-07-12
OPP201118,CUST11128,REP1003,P1006,2026-02-08,17521.02,Won,2026-03-01
OPP201119,CUST10811,REP1022,P1004,2025-10-05,47385.53,Qualified,2025-10-23
OPP201120,CUST10408,REP1023,P1003,2026-05-22,5968.75,Prospecting,2026-06-18
OPP201121,CUST10448,REP1024,P1004,2026-03-30,120215.07,Qualified,2026-05-10
OPP201122,CUST10833,REP1009,P1006,2026-06-08,8926.74,Won,2026-07-06
OPP201123,CUST10107,REP1008,P1004,2025-10-05,126870.55,Prospecting,2025-10-21
OPP201124,CUST10860,REP1030,P1007,2025-11-10,16060.56,Negotiation,2025-12-19
OPP201125,CUST10663,REP1022,P1005,2026-02-18,236252.81,Lost,2026-04-09
OPP201126,CUST10266,REP1006,P1012,2025-11-19,38008.57,Won,2025-12-09
OPP201127,CUST11077,REP1001,P1012,2026-02-21,43933.25,Negotiation,2026-04-02
OPP201128,CUST10755,REP1011,P1008,2026-01-04,79185.3,Won,2026-03-12
OPP201129,CUST10197,REP1020,P1007,2025-11-27,16720.27,Prospecting,2025-12-15
OPP201130,CUST10787,REP1012,P1001,2026-04-30,31094.5,Proposal,2026-06-12
OPP201131,CUST10494,REP1025,P1008,2025-10-11,11763.36,Proposal,2025-11-22
OPP201132,CUST10917,REP1016,P1005,2026-05-29,33966.93,Won,2026-07-13
OPP201133,CUST10591,REP1030,P1004,2025-11-12,33875.96,Qualified,2025-12-27
OPP201134,CUST11200,REP1027,P1010,2026-03-09,18610.76,Prospecting,2026-03-23
OPP201135,CUST11113,REP1015,P1001,2026-06-30,15237.1,Negotiation,2026-07-15
OPP201136,CUST10049,REP1026,P1004,2025-11-01,119321.03,Proposal,2026-01-29
OPP201137,CUST10494,REP1014,P1010,2026-06-12,14522.28,Won,2026-07-22
OPP201138,CUST10243,REP1001,P1012,2025-12-23,5533.16,Proposal,2026-01-03
OPP201139,CUST10541,REP1010,P1007,2026-04-22,11797.09,Won,2026-05-01
OPP201140,CUST10175,REP1013,P1007,2026-05-24,90926.97,Proposal,2026-07-25
OPP201141,CUST10643,REP1030,P1012,2025-12-03,6083.97,Won,2026-01-02
OPP201142,CUST10186,REP1025,P1002,2026-01-04,5208.75,Won,2026-01-20
OPP201143,CUST10748,REP1005,P1006,2026-05-25,85976.87,Qualified,2026-07-05
OPP201144,CUST10546,REP1001,P1003,2025-10-29,28061.14,Qualified,2025-12-10
OPP201145,CUST11192,REP1016,P1006,2025-10-30,36850.1,Won,2025-12-03
OPP201146,CUST11055,REP1017,P1011,2025-12-23,251707.09,Qualified,2026-01-24
OPP201147,CUST10721,REP1023,P1008,2026-03-15,4150.74,Negotiation,2026-03-24
OPP201148,CUST10539,REP1008,P1012,2026-05-10,64035.29,Prospecting,2026-06-04
OPP201149,CUST10860,REP1025,P1007,2026-03-04,18160.93,Won,2026-04-01
OPP201150,CUST10803,REP1013,P1011,2026-02-13,240034.13,Qualified,2026-04-02
OPP201151,CUST10168,REP1011,P1003,2026-05-28,14321.37,Negotiation,2026-06-04
OPP201152,CUST10452,REP1013,P1004,2025-11-17,12715.1,Proposal,2025-12-29
OPP201153,CUST11191,REP1029,P1004,2026-06-05,136843.2,Qualified,2026-07-21
OPP201154,CUST10384,REP1012,P1010,2025-12-25,15145.15,Proposal,2026-01-23
OPP201155,CUST10016,REP1017,P1007,2025-12-15,15178.45,Won,2026-01-09
OPP201156,CUST11002,REP1027,P1003,2026-06-20,62066.44,Negotiation,2026-09-01
OPP201157,CUST11120,REP1001,P1003,2026-03-27,71537.68,Lost,2026-06-22
OPP201158,CUST10787,REP1017,P1005,2026-01-27,19395.04,Won,2026-03-01
OPP201159,CUST10762,REP1022,P1002,2025-12-30,10755.2,Negotiation,2026-01-17
OPP201160,CUST10422,REP1028,P1009,2026-01-30,20503.04,Proposal,2026-03-03
OPP201161,CUST10432,REP1002,P1011,2026-05-06,242810.02,Lost,2026-07-31
OPP201162,CUST11097,REP1022,P1012,2025-11-12,58640.2,Proposal,2025-11-26
OPP201163,CUST11030,REP1025,P1003,2025-11-17,56889.7,Proposal,2025-12-11
OPP201164,CUST10599,REP1011,P1006,2025-12-23,28257.29,Won,2026-01-11
OPP201165,CUST10376,REP1023,P1007,2026-02-10,23486.52,Lost,2026-03-14
OPP201166,CUST10226,REP1015,P1006,2026-05-13,9551.5,Proposal,2026-06-06
OPP201167,CUST10014,REP1020,P1006,2025-11-27,11945.48,Prospecting,2025-12-09
OPP201168,CUST10580,REP1012,P1003,2026-05-05,21263.62,Negotiation,2026-06-17
OPP201169,CUST10665,REP1006,P1002,2026-06-07,23667.81,Won,2026-07-16
OPP201170,CUST10810,REP1025,P1005,2026-01-28,85120.79,Qualified,2026-02-22
OPP201171,CUST10967,REP1007,P1002,2026-06-22,69615.73,Won,2026-09-17
OPP201172,CUST10441,REP1006,P1001,2026-06-03,21475.26,Proposal,2026-07-19
OPP201173,CUST10201,REP1027,P1007,2026-05-08,11539.3,Qualified,2026-05-20
OPP201174,CUST11013,REP1029,P1011,2026-01-13,228363.42,Negotiation,2026-04-03
OPP201175,CUST10915,REP1019,P1007,2025-12-22,11070.09,Proposal,2025-12-31
OPP201176,CUST10640,REP1018,P1001,2026-05-26,31287.12,Won,2026-07-21
OPP201177,CUST10048,REP1011,P1011,2026-01-30,40343.58,Prospecting,2026-02-21
OPP201178,CUST10562,REP1019,P1009,2025-10-09,3199.21,Won,2025-10-27
OPP201179,CUST10744,REP1019,P1004,2026-04-16,13848.64,Qualified,2026-04-25
OPP201180,CUST11031,REP1016,P1004,2026-01-04,53339.15,Lost,2026-02-16
OPP201181,CUST10610,REP1020,P1011,2026-06-15,22253.31,Won,2026-07-13
OPP201182,CUST10556,REP1017,P1006,2026-05-24,13618.02,Qualified,2026-07-05
OPP201183,CUST10456,REP1027,P1002,2025-10-29,9498.21,Lost,2025-12-08
OPP201184,CUST10498,REP1021,P1004,2026-06-05,102480.89,Proposal,2026-07-12
OPP201185,CUST10020,REP1012,P1004,2026-06-19,52611.33,Proposal,2026-07-07
OPP201186,CUST10125,REP1020,P1005,2026-04-27,9234.57,Lost,2026-06-03
OPP201187,CUST10908,REP1007,P1005,2025-12-15,106555.79,Lost,2026-02-15
OPP201188,CUST10435,REP1007,P1007,2026-04-03,113124.03,Negotiation,2026-05-17
OPP201189,CUST11021,REP1025,P1004,2026-05-27,34785.1,Lost,2026-07-05
OPP201190,CUST10477,REP1018,P1008,2026-05-13,27236.8,Qualified,2026-07-04
OPP201191,CUST11197,REP1002,P1006,2026-01-27,8950.44,Qualified,2026-02-12
OPP201192,CUST10217,REP1011,P1012,2026-04-13,62124.59,Prospecting,2026-05-27
OPP201193,CUST10226,REP1030,P1010,2026-01-15,4584.48,Qualified,2026-02-26
OPP201194,CUST10706,REP1020,P1004,2025-12-09,46140.73,Negotiation,2026-01-16
OPP201195,CUST10964,REP1027,P1001,2026-04-04,31148.32,Qualified,2026-04-18
OPP201196,CUST10173,REP1017,P1008,2026-02-06,12460.03,Proposal,2026-03-18
OPP201197,CUST10604,REP1002,P1005,2025-12-01,52609.8,Prospecting,2025-12-17
OPP201198,CUST10269,REP1006,P1011,2026-03-31,54247.68,Qualified,2026-05-13
OPP201199,CUST10885,REP1003,P1005,2025-12-28,53654.0,Won,2026-02-04
OPP201200,CUST10674,REP1023,P1004,2026-03-11,126418.16,Prospecting,2026-04-12
OPP201201,CUST10786,REP1023,P1005,2026-01-08,90137.85,Negotiation,2026-03-23
OPP201202,CUST10323,REP1014,P1011,2026-06-01,183840.01,Won,2026-07-19
OPP201203,CUST10347,REP1022,P1002,2026-05-22,14795.81,Proposal,2026-07-01
OPP201204,CUST10768,REP1017,P1012,2026-02-08,97389.75,Won,2026-05-02
OPP201205,CUST10424,REP1023,P1003,2026-04-14,12678.2,Lost,2026-05-14
OPP201206,CUST10829,REP1021,P1011,2025-11-18,32018.55,Prospecting,2025-12-31
OPP201207,CUST10185,REP1014,P1007,2026-07-02,130777.34,Negotiation,2026-08-04
OPP201208,CUST10362,REP1020,P1007,2025-11-29,56293.44,Qualified,2026-01-23
OPP201209,CUST10123,REP1010,P1003,2026-05-27,6160.38,Proposal,2026-06-29
OPP201210,CUST10105,REP1023,P1009,2026-05-21,44028.55,Negotiation,2026-07-13
OPP201211,CUST10315,REP1028,P1008,2025-11-18,64564.6,Negotiation,2025-12-23
OPP201212,CUST10588,REP1007,P1006,2025-10-03,11829.87,Won,2025-11-09
OPP201213,CUST10174,REP1021,P1006,2026-04-21,12783.19,Negotiation,2026-06-16
OPP201214,CUST10112,REP1004,P1008,2026-05-28,98323.7,Won,2026-08-18
OPP201215,CUST11053,REP1012,P1006,2026-04-15,4686.22,Negotiation,2026-04-25
OPP201216,CUST10619,REP1021,P1012,2025-10-16,18030.59,Prospecting,2025-11-21
OPP201217,CUST10859,REP1009,P1001,2026-03-27,28014.16,Prospecting,2026-04-06
OPP201218,CUST10872,REP1008,P1004,2026-01-16,36632.42,Proposal,2026-02-06
OPP201219,CUST10122,REP1012,P1011,2026-06-09,21539.4,Negotiation,2026-07-03
OPP201220,CUST10745,REP1004,P1010,2026-05-09,47516.63,Prospecting,2026-06-09
OPP201221,CUST11033,REP1019,P1005,2026-05-08,27085.61,Proposal,2026-05-20
OPP201222,CUST10538,REP1004,P1007,2026-01-21,10443.05,Qualified,2026-03-03
OPP201223,CUST11035,REP1010,P1001,2025-12-28,77801.95,Proposal,2026-02-09
OPP201224,CUST11136,REP1010,P1003,2026-05-15,42687.16,Proposal,2026-07-04
OPP201225,CUST10656,REP1030,P1012,2025-11-01,48090.38,Qualified,2026-01-04
OPP201226,CUST10123,REP1030,P1008,2025-10-28,8294.77,Prospecting,2025-11-21
OPP201227,CUST10741,REP1003,P1001,2025-10-18,22695.23,Qualified,2025-10-25
OPP201228,CUST11057,REP1005,P1010,2026-02-18,99531.54,Proposal,2026-04-22
OPP201229,CUST10696,REP1022,P1005,2025-10-21,28952.17,Lost,2025-11-27
OPP201230,CUST10961,REP1009,P1007,2026-03-10,5314.2,Qualified,2026-03-24
OPP201231,CUST10643,REP1020,P1011,2025-11-16,11280.88,Proposal,2025-12-12
OPP201232,CUST10504,REP1028,P1011,2026-06-02,42750.96,Proposal,2026-07-05
OPP201233,CUST11135,REP1005,P1002,2026-01-27,17252.55,Negotiation,2026-03-08
OPP201234,CUST10184,REP1029,P1005,2025-10-26,72863.17,Qualified,2025-12-04
OPP201235,CUST10538,REP1002,P1004,2026-04-09,52278.72,Prospecting,2026-04-20
OPP201236,CUST10188,REP1007,P1011,2026-01-02,21442.63,Lost,2026-01-17
OPP201237,CUST10786,REP1016,P1010,2025-12-12,72803.86,Lost,2026-01-20
OPP201238,CUST11107,REP1027,P1008,2026-03-31,15755.88,Proposal,2026-05-23
OPP201239,CUST11198,REP1017,P1001,2026-06-20,15262.94,Negotiation,2026-07-07
OPP201240,CUST10281,REP1005,P1010,2026-06-27,17945.54,Prospecting,2026-07-18
