opportunity_id,customer_id,sales_rep_id,product_id,created_date,deal_size,stage,close_date
OPP200977,CUST10725,REP1025,P1004,2026-01-04,19247,Proposal,2026-02-04
OPP200978,CUST10080,REP1029,P1007,2026-01-18,11661,Lost,2026-03-27
OPP200979,CUST10608,REP1030,P1012,2026-01-01,14355,Qualified,2026-01-08
OPP200980,CUST10268,REP1006,P1005,2026-04-22,18851,Proposal,2026-06-13
OPP200981,CUST10572,REP1026,P1004,2026-03-09,15603,Qualified,2026-04-21
OPP200982,CUST10016,REP1019,P1007,2026-03-20,13589,Won,2026-04-11
OPP200983,CUST10867,REP1026,P1011,2026-05-07,28729,Prospecting,2026-06-16
OPP200984,CUST10612,REP1020,P1009,2026-05-15,26464,Proposal,2026-06-24
OPP200985,CUST10435,REP1004,P1007,2026-03-30,12009,Won,2026-04-13
OPP200986,CUST11051,REP1017,P1009,2026-03-17,21836,Qualified,2026-06-03
OPP200987,CUST10774,REP1023,P1001,2026-04-18,24495,Qualified,2026-05-25
OPP200988,CUST10732,REP1004,P1010,2026-03-10,4204,Qualified,2026-03-20
OPP200989,CUST10177,REP1016,P1002,2026-03-15,18162,Negotiation,2026-03-24
OPP200990,CUST10601,REP1020,P1005,2026-02-19,24188,Qualified,2026-06-15
OPP200991,CUST10841,REP1014,P1005,2026-02-01,2664,Proposal,2026-02-21
OPP200992,CUST11112,REP1024,P1009,2026-02-03,10787,Proposal,2026-05-23
OPP200993,CUST10726,REP1004,P1003,2026-04-19,24136,Lost,2026-05-14
OPP200994,CUST10207,REP1011,P1003,2026-05-18,28131,Won,2026-06-03
OPP200995,CUST10814,REP1029,P1011,2026-03-12,29779,Prospecting,2026-05-19
OPP200996,CUST10090,REP1016,P1006,2026-01-16,18497,Won,2026-05-01
OPP200997,CUST10376,REP1006,P1009,2026-04-12,2235,Won,2026-04-27
OPP200998,CUST11101,REP1004,P1007,2026-05-30,1799,Won,2026-07-13
OPP200999,CUST10963,REP1018,P1008,2026-03-29,24523,Proposal,2026-06-29
OPP201000,CUST11084,REP1028,P1009,2026-01-05,22296,Prospecting,2026-01-19
OPP201001,CUST10423,REP1002,P1009,2026-01-14,6621,Negotiation,2026-02-09
OPP201002,CUST10820,REP1004,P1011,2026-03-28,4791,Proposal,2026-05-08
OPP201003,CUST10841,REP1012,P1010,2026-05-24,5226,Qualified,2026-08-30
OPP201004,CUST10296,REP1007,P1004,2026-01-10,26440,Prospecting,2026-04-18
OPP201005,CUST11132,REP1004,P1003,2026-05-06,23175,Qualified,2026-08-01
OPP201006,CUST11164,REP1009,P1011,2026-05-10,28501,Negotiation,2026-07-31
OPP201007,CUST10133,REP1020,P1005,2026-01-09,4294,Prospecting,2026-01-18
OPP201008,CUST10919,REP1025,P1004,2026-02-05,21162,Negotiation,2026-03-10
OPP201009,CUST10538,REP1010,P1002,2026-01-01,27786,Won,2026-04-22
OPP201010,CUST10809,REP1022,P1007,2026-04-04,16453,Qualified,2026-07-01
OPP201011,CUST10666,REP1025,P1007,2026-01-30,23447,Prospecting,2026-03-05
OPP201012,CUST10268,REP1001,P1010,2026-06-02,18459,Prospecting,2026-08-27
OPP201013,CUST10116,REP1026,P1009,2026-01-16,1203,Qualified,2026-04-14
OPP201014,CUST10616,REP1006,P1009,2026-04-18,13436,Won,2026-07-17
OPP201015,CUST11005,REP1021,P1007,2026-05-11,8579,Negotiation,2026-09-05
OPP201016,CUST10988,REP1023,P1011,2026-01-30,3423,Won,2026-04-08
OPP201017,CUST10330,REP1026,P1012,2026-02-11,18272,Lost,2026-02-24
OPP201018,CUST11033,REP1013,P1010,2026-05-13,27936,Qualified,2026-08-20
OPP201019,CUST10428,REP1020,P1005,2026-01-16,2563,Negotiation,2026-01-24
OPP201020,CUST10674,REP1001,P1004,2026-03-15,10546,Proposal,2026-06-02
OPP201021,CUST10390,REP1014,P1001,2026-02-11,20419,Proposal,2026-05-18
OPP201022,CUST10628,REP1029,P1012,2026-01-03,10072,Qualified,2026-01-24
OPP201023,CUST10636,REP1005,P1009,2026-03-16,4378,Qualified,2026-06-21
OPP201024,CUST10838,REP1005,P1012,2026-03-22,6548,Negotiation,2026-06-28
OPP201025,CUST10567,REP1022,P1010,2026-02-27,1714,Negotiation,2026-05-18
OPP201026,CUST10634,REP1016,P1006,2026-05-15,29779,Qualified,2026-06-27
OPP201027,CUST10782,REP1014,P1002,2026-01-16,15253,Prospecting,2026-02-14
OPP201028,CUST10502,REP1008,P1001,2026-03-13,28334,Proposal,2026-06-07
OPP201029,CUST10630,REP1006,P1010,2026-01-30,20884,Won,2026-02-23
OPP201030,CUST10103,REP1023,P1004,2026-05-06,11133,Proposal,2026-07-28
OPP201031,CUST11044,REP1011,P1005,2026-04-03,28329,Prospecting,2026-04-29
OPP201032,CUST10152,REP1024,P1011,2026-04-28,8540,Qualified,2026-06-11
OPP201033,CUST11048,REP1014,P1006,2026-01-18,6238,Won,2026-03-23
OPP201034,CUST10913,REP1012,P1012,2026-03-17,24355,Won,2026-04-11
OPP201035,CUST11138,REP1007,P1007,2026-01-09,17046,Prospecting,2026-04-15
OPP201036,CUST10030,REP1020,P1010,2026-02-23,13255,Proposal,2026-05-19
OPP201037,CUST10261,REP1009,P1002,2026-06-06,18057,Proposal,2026-06-14
OPP201038,CUST10063,REP1028,P1005,2026-05-01,29065,Negotiation,2026-08-11
OPP201039,CUST10502,REP1013,P1003,2026-01-14,9124,Prospecting,2026-04-12
OPP201040,CUST11086,REP1025,P1001,2026-03-03,27135,Negotiation,2026-06-12
OPP201041,CUST10920,REP1015,P1012,2026-05-25,27414,Lost,2026-08-07
OPP201042,CUST10845,REP1013,P1007,2026-01-29,23024,Qualified,2026-04-16
OPP201043,CUST11019,REP1014,P1005,2026-05-06,5559,Qualified,2026-06-25
OPP201044,CUST10006,REP1014,P1005,2026-02-23,3607,Prospecting,2026-03-27
OPP201045,CUST10946,REP1015,P1003,2026-03-21,4490,Prospecting,2026-04-23
OPP201046,CUST10375,REP1027,P1002,2026-05-26,21361,Lost,2026-07-07
OPP201047,CUST10830,REP1022,P1011,2026-04-22,12599,Lost,2026-05-31
OPP201048,CUST10916,REP1002,P1002,2026-02-17,29630,Prospecting,2026-05-20
OPP201049,CUST10823,REP1002,P1005,2026-01-02,1182,Lost,2026-03-09
OPP201050,CUST10502,REP1001,P1002,2026-02-09,11825,Prospecting,2026-04-03
OPP201051,CUST10734,REP1021,P1012,2026-03-11,8659,Proposal,2026-06-07
OPP201052,CUST10563,REP1007,P1003,2026-01-23,26565,Negotiation,2026-04-22
OPP201053,CUST10754,REP1012,P1005,2026-05-27,4514,Qualified,2026-09-16
OPP201054,CUST10551,REP1025,P1010,2026-01-10,12836,Proposal,2026-02-20
OPP201055,CUST10473,REP1004,P1007,2026-03-31,26133,Negotiation,2026-05-04
OPP201056,CUST10243,REP1005,P1005,2026-06-12,29168,Prospecting,2026-06-19
OPP201057,CUST10465,REP1003,P1007,2026-02-25,27573,Lost,2026-03-22
OPP201058,CUST10866,REP1009,P1006,2026-03-31,19954,Qualified,2026-06-14
OPP201059,CUST11045,REP1003,P1004,2026-01-13,5725,Prospecting,2026-04-21
OPP201060,CUST10124,REP1019,P1008,2026-05-02,3798,Lost,2026-07-15
OPP201061,CUST10220,REP1023,P1005,2026-06-12,12920,Proposal,2026-10-09
OPP201062,CUST10609,REP1006,P1012,2026-05-09,14892,Proposal,2026-07-25
OPP201063,CUST10844,REP1016,P1006,2026-01-25,15907,Qualified,2026-05-11
OPP201064,CUST10204,REP1010,P1010,2026-02-28,2442,Prospecting,2026-04-06
OPP201065,CUST10390,REP1003,P1003,2026-05-01,20585,Qualified,2026-06-13
OPP201066,CUST10056,REP1015,P1008,2026-05-13,12457,Proposal,2026-08-19
OPP201067,CUST10064,REP1021,P1007,2026-03-08,4152,Proposal,2026-05-28
OPP201068,CUST10172,REP1007,P1009,2026-06-09,27546,Proposal,2026-08-10
OPP201069,CUST10876,REP1024,P1006,2026-02-03,11349,Won,2026-05-28
OPP201070,CUST11044,REP1030,P1009,2026-05-04,7733,Lost,2026-08-05
OPP201071,CUST10599,REP1002,P1001,2026-03-24,15279,Qualified,2026-05-03
OPP201072,CUST10212,REP1005,P1009,2026-04-29,28566,Lost,2026-07-14
OPP201073,CUST11106,REP1009,P1010,2026-04-09,24915,Won,2026-05-30
OPP201074,CUST10335,REP1026,P1006,2026-03-13,3897,Lost,2026-05-06
OPP201075,CUST10186,REP1005,P1001,2026-05-16,20915,Negotiation,2026-08-21
OPP201076,CUST10166,REP1015,P1007,2026-05-20,20279,Prospecting,2026-08-11
OPP201077,CUST10424,REP1017,P1010,2026-05-16,26693,Prospecting,2026-05-24
OPP201078,CUST10883,REP1004,P1006,2026-01-15,29004,Lost,2026-03-27
OPP201079,CUST10477,REP1002,P1002,2026-03-12,22629,Proposal,2026-05-31
OPP201080,CUST10535,REP1004,P1005,2026-05-05,19970,Won,2026-07-08
OPP201081,CUST10409,REP1002,P1012,2026-05-24,11255,Won,2026-07-03
OPP201082,CUST11133,REP1016,P1004,2026-03-02,27071,Qualified,2026-05-21
OPP201083,CUST10821,REP1029,P1007,2026-05-03,28348,Proposal,2026-08-25
OPP201084,CUST10798,REP1011,P1005,2026-04-04,29739,Lost,2026-04-20
OPP201085,CUST10526,REP1008,P1009,2026-02-06,28684,Prospecting,2026-04-22
OPP201086,CUST10638,REP1008,P1006,2026-05-29,19613,Negotiation,2026-09-15
OPP201087,CUST11062,REP1030,P1005,2026-03-15,28732,Lost,2026-05-06
OPP201088,CUST10788,REP1029,P1007,2026-04-11,23685,Prospecting,2026-05-25
OPP201089,CUST10977,REP1020,P1007,2026-02-17,7965,Qualified,2026-03-23
OPP201090,CUST10049,REP1014,P1006,2026-01-05,1927,Proposal,2026-02-06
OPP201091,CUST11032,REP1005,P1004,2026-03-17,29439,Won,2026-05-07
OPP201092,CUST11141,REP1028,P1002,2026-04-30,13392,Proposal,2026-08-02
OPP201093,CUST10802,REP1001,P1009,2026-02-24,26330,Prospecting,2026-03-23
OPP201094,CUST11148,REP1005,P1005,2026-06-04,9359,Prospecting,2026-07-07
OPP201095,CUST10682,REP1021,P1008,2026-05-05,11458,Qualified,2026-09-01
OPP201096,CUST10332,REP1006,P1005,2026-04-17,24901,Qualified,2026-08-14
OPP201097,CUST10728,REP1004,P1011,2026-05-14,16236,Qualified,2026-06-15
OPP201098,CUST10754,REP1018,P1009,2026-05-23,20649,Won,2026-07-16
OPP201099,CUST10174,REP1001,P1005,2026-04-30,10285,Prospecting,2026-06-21
OPP201100,CUST10243,REP1009,P1004,2026-05-17,18818,Won,2026-06-26
OPP201101,CUST10350,REP1020,P1009,2026-04-29,15120,Lost,2026-05-23
OPP201102,CUST10657,REP1006,P1001,2026-05-23,28015,Negotiation,2026-06-06
OPP201103,CUST10178,REP1023,P1001,2026-01-18,15270,Negotiation,2026-04-04
OPP201104,CUST10925,REP1003,P1002,2026-02-27,3577,Prospecting,2026-03-10
OPP201105,CUST10132,REP1019,P1005,2026-05-28,22362,Proposal,2026-08-13
OPP201106,CUST11128,REP1003,P1006,2026-03-20,28661,Qualified,2026-04-06
OPP201107,CUST10811,REP1022,P1004,2026-01-03,26601,Qualified,2026-01-27
OPP201108,CUST10408,REP1023,P1003,2026-05-21,3922,Negotiation,2026-05-28
OPP201109,CUST10448,REP1024,P1004,2026-04-19,29958,Prospecting,2026-06-09
OPP201110,CUST10833,REP1009,P1006,2026-06-01,11063,Qualified,2026-07-14
OPP201111,CUST10107,REP1008,P1004,2026-01-03,25184,Negotiation,2026-02-16
OPP201112,CUST10860,REP1030,P1007,2026-01-25,19277,Proposal,2026-03-08
OPP201113,CUST10663,REP1022,P1005,2026-03-26,29218,Prospecting,2026-07-17
OPP201114,CUST10266,REP1006,P1012,2026-01-31,10902,Prospecting,2026-03-27
OPP201115,CUST11077,REP1001,P1012,2026-03-28,18627,Qualified,2026-07-04
OPP201116,CUST10755,REP1011,P1008,2026-02-27,20793,Proposal,2026-04-01
OPP201117,CUST10197,REP1020,P1007,2026-02-04,5478,Proposal,2026-04-06
OPP201118,CUST10787,REP1012,P1001,2026-05-08,23487,Prospecting,2026-05-22
OPP201119,CUST10494,REP1025,P1008,2026-01-07,5158,Negotiation,2026-02-12
OPP201120,CUST10917,REP1016,P1005,2026-05-26,25026,Lost,2026-06-10
OPP201121,CUST10591,REP1030,P1004,2026-01-26,4662,Negotiation,2026-02-04
OPP201122,CUST11200,REP1027,P1010,2026-04-07,6200,Proposal,2026-05-04
OPP201123,CUST11113,REP1015,P1001,2026-06-14,15349,Negotiation,2026-07-08
OPP201124,CUST10049,REP1026,P1004,2026-01-19,6280,Won,2026-03-02
OPP201125,CUST10494,REP1014,P1010,2026-06-03,3224,Lost,2026-09-02
OPP201126,CUST10243,REP1001,P1012,2026-02-20,2517,Prospecting,2026-03-15
OPP201127,CUST10541,REP1010,P1007,2026-05-04,9302,Qualified,2026-07-19
OPP201128,CUST10175,REP1013,P1007,2026-05-23,15234,Prospecting,2026-07-10
OPP201129,CUST10643,REP1030,P1012,2026-02-08,2276,Won,2026-04-01
OPP201130,CUST10186,REP1025,P1002,2026-02-27,4988,Prospecting,2026-06-18
OPP201131,CUST10748,REP1005,P1006,2026-05-23,18737,Lost,2026-07-21
OPP201132,CUST10546,REP1001,P1003,2026-01-18,10239,Prospecting,2026-02-23
OPP201133,CUST11192,REP1016,P1006,2026-01-19,22975,Negotiation,2026-02-21
OPP201134,CUST11055,REP1017,P1011,2026-02-20,25372,Qualified,2026-03-18
OPP201135,CUST10721,REP1023,P1008,2026-04-11,1881,Proposal,2026-07-17
OPP201136,CUST10539,REP1008,P1012,2026-05-14,28511,Proposal,2026-08-04
OPP201137,CUST10860,REP1025,P1007,2026-04-04,20825,Won,2026-05-11
OPP201138,CUST10803,REP1013,P1011,2026-03-23,24840,Proposal,2026-05-24
OPP201139,CUST10168,REP1011,P1003,2026-05-25,14862,Proposal,2026-07-28
OPP201140,CUST10452,REP1013,P1004,2026-01-29,1018,Won,2026-02-10
OPP201141,CUST11191,REP1029,P1004,2026-05-30,26671,Lost,2026-09-16
OPP201142,CUST10384,REP1012,P1010,2026-02-21,17472,Won,2026-05-28
OPP201143,CUST10016,REP1017,P1007,2026-02-15,2076,Won,2026-04-23
OPP201144,CUST11002,REP1027,P1003,2026-06-08,5833,Proposal,2026-09-03
OPP201145,CUST11120,REP1001,P1003,2026-04-18,6975,Lost,2026-05-07
OPP201146,CUST10787,REP1017,P1005,2026-03-13,11896,Proposal,2026-07-08
OPP201147,CUST10762,REP1022,P1002,2026-02-24,13828,Lost,2026-05-14
OPP201148,CUST10422,REP1028,P1009,2026-03-15,13409,Won,2026-07-06
OPP201149,CUST10432,REP1002,P1011,2026-05-12,26176,Prospecting,2026-08-24
OPP201150,CUST11097,REP1022,P1012,2026-01-26,28345,Prospecting,2026-04-09
OPP201151,CUST11030,REP1025,P1003,2026-01-29,20683,Won,2026-03-09
OPP201152,CUST10599,REP1011,P1006,2026-02-20,19378,Negotiation,2026-05-15
OPP201153,CUST10376,REP1023,P1007,2026-03-22,26057,Negotiation,2026-05-25
OPP201154,CUST10226,REP1015,P1006,2026-05-16,8761,Lost,2026-07-08
OPP201155,CUST10014,REP1020,P1006,2026-02-04,17186,Proposal,2026-05-02
OPP201156,CUST10580,REP1012,P1003,2026-05-11,19641,Qualified,2026-08-26
OPP201157,CUST10665,REP1006,P1002,2026-05-31,9280,Proposal,2026-06-26
OPP201158,CUST10810,REP1025,P1005,2026-03-14,28604,Prospecting,2026-05-22
OPP201159,CUST10967,REP1007,P1002,2026-06-09,7830,Proposal,2026-09-11
OPP201160,CUST10441,REP1006,P1001,2026-05-29,2715,Lost,2026-07-11
OPP201161,CUST10201,REP1027,P1007,2026-05-13,10378,Prospecting,2026-06-27
OPP201162,CUST11013,REP1029,P1011,2026-03-05,24663,Won,2026-03-13
OPP201163,CUST10915,REP1019,P1007,2026-02-19,11862,Won,2026-04-03
OPP201164,CUST10640,REP1018,P1001,2026-05-24,7290,Prospecting,2026-08-05
OPP201165,CUST10048,REP1011,P1011,2026-03-15,26294,Won,2026-07-09
OPP201166,CUST10562,REP1019,P1009,2026-01-06,5440,Won,2026-03-13
OPP201167,CUST10744,REP1019,P1004,2026-04-30,5604,Proposal,2026-06-08
OPP201168,CUST11031,REP1016,P1004,2026-02-27,27067,Qualified,2026-06-05
OPP201169,CUST10610,REP1020,P1011,2026-06-05,10318,Qualified,2026-07-03
OPP201170,CUST10556,REP1017,P1006,2026-05-22,1053,Negotiation,2026-06-19
OPP201171,CUST10456,REP1027,P1002,2026-01-18,13572,Qualified,2026-03-24
OPP201172,CUST10498,REP1021,P1004,2026-05-30,22491,Qualified,2026-09-06
OPP201173,CUST10020,REP1012,P1004,2026-06-07,22953,Lost,2026-07-08
OPP201174,CUST10125,REP1020,P1005,2026-05-06,3529,Won,2026-05-14
OPP201175,CUST10908,REP1007,P1005,2026-02-15,9158,Won,2026-05-14
OPP201176,CUST10435,REP1007,P1007,2026-04-22,18921,Lost,2026-07-04
OPP201177,CUST11021,REP1025,P1004,2026-05-25,20146,Prospecting,2026-08-17
OPP201178,CUST10477,REP1018,P1008,2026-05-16,19006,Qualified,2026-07-06
OPP201179,CUST11197,REP1002,P1006,2026-03-13,10799,Negotiation,2026-04-02
OPP201180,CUST10217,REP1011,P1012,2026-04-28,26020,Proposal,2026-06-11
OPP201181,CUST10226,REP1030,P1010,2026-03-06,3262,Prospecting,2026-05-05
OPP201182,CUST10706,REP1020,P1004,2026-02-12,24855,Won,2026-04-08
OPP201183,CUST10964,REP1027,P1001,2026-04-22,28255,Prospecting,2026-08-07
OPP201184,CUST10173,REP1017,P1008,2026-03-19,20869,Proposal,2026-04-20
OPP201185,CUST10604,REP1002,P1005,2026-02-07,13455,Proposal,2026-03-21
OPP201186,CUST10269,REP1006,P1011,2026-04-20,12035,Negotiation,2026-05-17
OPP201187,CUST10885,REP1003,P1005,2026-02-23,13637,Qualified,2026-05-05
OPP201188,CUST10674,REP1023,P1004,2026-04-08,5825,Prospecting,2026-07-14
OPP201189,CUST10786,REP1023,P1005,2026-03-01,7438,Won,2026-06-15
OPP201190,CUST10323,REP1014,P1011,2026-05-27,19434,Lost,2026-06-28
OPP201191,CUST10347,REP1022,P1002,2026-05-22,16955,Proposal,2026-07-16
OPP201192,CUST10768,REP1017,P1012,2026-03-20,15412,Prospecting,2026-06-18
OPP201193,CUST10424,REP1023,P1003,2026-04-28,14769,Negotiation,2026-05-10
OPP201194,CUST10829,REP1021,P1011,2026-01-30,3260,Qualified,2026-04-27
OPP201195,CUST10185,REP1014,P1007,2026-06-15,26162,Prospecting,2026-07-07
OPP201196,CUST10362,REP1020,P1007,2026-02-05,28711,Prospecting,2026-02-15
OPP201197,CUST10123,REP1010,P1003,2026-05-24,8112,Prospecting,2026-06-12
OPP201198,CUST10105,REP1023,P1009,2026-05-21,10118,Qualified,2026-09-04
OPP201199,CUST10315,REP1028,P1008,2026-01-30,19280,Qualified,2026-04-23
OPP201200,CUST10588,REP1007,P1006,2026-01-02,1062,Won,2026-04-08
OPP201201,CUST10174,REP1021,P1006,2026-05-03,3961,Proposal,2026-07-26
OPP201202,CUST10112,REP1004,P1008,2026-05-25,27149,Proposal,2026-08-29
OPP201203,CUST11053,REP1012,P1006,2026-04-29,6003,Prospecting,2026-07-01
OPP201204,CUST10619,REP1021,P1012,2026-01-10,17734,Won,2026-04-18
OPP201205,CUST10859,REP1009,P1001,2026-04-18,26588,Prospecting,2026-05-01
OPP201206,CUST10872,REP1008,P1004,2026-03-07,22258,Qualified,2026-05-18
OPP201207,CUST10122,REP1012,P1011,2026-06-01,8886,Negotiation,2026-09-01
OPP201208,CUST10745,REP1004,P1010,2026-05-13,5427,Negotiation,2026-09-09
OPP201209,CUST11033,REP1019,P1005,2026-05-13,21818,Won,2026-06-29
OPP201210,CUST10538,REP1004,P1007,2026-03-09,12733,Proposal,2026-04-05
OPP201211,CUST11035,REP1010,P1001,2026-02-23,29059,Qualified,2026-05-22
OPP201212,CUST11136,REP1010,P1003,2026-05-17,19706,Qualified,2026-06-01
OPP201213,CUST10656,REP1030,P1012,2026-01-20,1319,Proposal,2026-04-24
OPP201214,CUST10123,REP1030,P1008,2026-01-17,8277,Qualified,2026-04-13
OPP201215,CUST10741,REP1003,P1001,2026-01-11,22589,Qualified,2026-04-06
OPP201216,CUST11057,REP1005,P1010,2026-03-26,21343,Prospecting,2026-05-05
OPP201217,CUST10696,REP1022,P1005,2026-01-13,22514,Lost,2026-02-02
OPP201218,CUST10961,REP1009,P1007,2026-04-07,7774,Prospecting,2026-06-21
OPP201219,CUST10643,REP1020,P1011,2026-01-28,8229,Qualified,2026-03-16
OPP201220,CUST10504,REP1028,P1011,2026-05-28,7064,Lost,2026-07-18
OPP201221,CUST11135,REP1005,P1002,2026-03-13,21177,Won,2026-04-10
OPP201222,CUST10184,REP1029,P1005,2026-01-16,1337,Proposal,2026-03-01
OPP201223,CUST10538,REP1002,P1004,2026-04-26,24613,Negotiation,2026-08-05
OPP201224,CUST10188,REP1007,P1011,2026-02-26,9175,Prospecting,2026-06-13
OPP201225,CUST10786,REP1016,P1010,2026-02-13,15152,Won,2026-03-31
OPP201226,CUST11107,REP1027,P1008,2026-04-20,8155,Qualified,2026-05-13
OPP201227,CUST11198,REP1017,P1001,2026-06-08,13332,Lost,2026-06-18
OPP201228,CUST10281,REP1005,P1010,2026-06-12,23166,Qualified,2026-07-10
OPP201229,CUST10874,REP1008,P1007,2026-03-14,6755,Negotiation,2026-03-22
OPP201230,CUST11049,REP1023,P1004,2026-05-21,17521,Proposal,2026-08-11
OPP201231,CUST11001,REP1017,P1006,2026-02-04,2660,Prospecting,2026-04-24
OPP201232,CUST10604,REP1001,P1006,2026-05-21,6156,Qualified,2026-08-24
OPP201233,CUST10210,REP1016,P1004,2026-06-06,20848,Won,2026-07-20
OPP201234,CUST10555,REP1013,P1011,2026-03-27,17475,Qualified,2026-07-06
OPP201235,CUST10932,REP1001,P1012,2026-03-28,18732,Lost,2026-04-23
OPP201236,CUST10744,REP1008,P1001,2026-04-04,7537,Qualified,2026-05-07
OPP201237,CUST10466,REP1029,P1012,2026-01-13,6979,Negotiation,2026-05-03
OPP201238,CUST10259,REP1022,P1005,2026-05-23,13339,Negotiation,2026-09-06
OPP201239,CUST10783,REP1003,P1010,2026-05-03,4741,Proposal,2026-07-16
OPP201240,CUST10515,REP1001,P1010,2026-05-25,26758,Negotiation,2026-08-08
OPP201241,CUST10567,REP1011,P1008,2026-01-20,8770,Won,2026-04-16
OPP201242,CUST11127,REP1014,P1009,2026-05-14,21858,Negotiation,2026-08-22
OPP201243,CUST10011,REP1014,P1009,2026-03-02,5547,Proposal,2026-04-04
OPP201244,CUST10286,REP1021,P1011,2026-05-16,19881,Negotiation,2026-05-30
OPP201245,CUST11104,REP1006,P1006,2026-06-14,6911,Proposal,2026-07-11
OPP201246,CUST11106,REP1002,P1009,2026-05-27,9163,Prospecting,2026-07-13
OPP201247,CUST10364,REP1021,P1012,2026-06-01,12949,Prospecting,2026-07-04
OPP201248,CUST11194,REP1027,P1012,2026-01-19,4612,Negotiation,2026-03-26
OPP201249,CUST10254,REP1006,P1002,2026-02-24,4614,Lost,2026-03-18
OPP201250,CUST10063,REP1011,P1006,2026-02-18,22835,Prospecting,2026-05-01
OPP201251,CUST10369,REP1019,P1007,2026-03-27,11023,Proposal,2026-06-22
OPP201252,CUST10638,REP1005,P1008,2026-06-12,17468,Qualified,2026-06-30
OPP201253,CUST10008,REP1026,P1008,2026-04-24,19748,Proposal,2026-06-02
OPP201254,CUST10207,REP1007,P1011,2026-04-01,19060,Won,2026-06-07
OPP201255,CUST10950,REP1016,P1007,2026-05-14,19196,Won,2026-05-28
OPP201256,CUST10747,REP1011,P1009,2026-01-30,29278,Won,2026-04-22
OPP201257,CUST10727,REP1021,P1011,2026-04-20,19292,Won,2026-07-21
OPP201258,CUST11188,REP1006,P1002,2026-03-25,11101,Prospecting,2026-05-11
OPP201259,CUST10275,REP1003,P1008,2026-02-03,9254,Proposal,2026-02-11
OPP201260,CUST11077,REP1016,P1005,2026-04-18,24221,Qualified,2026-06-20
OPP201261,CUST10427,REP1026,P1011,2026-05-20,13229,Lost,2026-09-02
OPP201262,CUST11110,REP1019,P1007,2026-05-18,17209,Won,2026-06-27
OPP201263,CUST10940,REP1023,P1008,2026-05-20,24633,Prospecting,2026-08-30
OPP201264,CUST10257,REP1014,P1010,2026-05-15,7822,Qualified,2026-08-28
OPP201265,CUST10252,REP1005,P1003,2026-03-19,7449,Proposal,2026-04-26
OPP201266,CUST10651,REP1013,P1007,2026-01-09,2533,Lost,2026-03-24
OPP201267,CUST10604,REP1030,P1010,2026-06-10,3098,Prospecting,2026-06-21
OPP201268,CUST10282,REP1024,P1010,2026-03-17,18864,Proposal,2026-05-25
OPP201269,CUST10313,REP1022,P1003,2026-04-16,15603,Qualified,2026-07-31
OPP201270,CUST11080,REP1010,P1011,2026-01-04,9630,Negotiation,2026-04-27
OPP201271,CUST10905,REP1018,P1002,2026-05-28,7133,Negotiation,2026-06-26
OPP201272,CUST10230,REP1019,P1004,2026-05-28,21168,Qualified,2026-08-18
OPP201273,CUST10871,REP1020,P1011,2026-06-04,3474,Won,2026-06-18
OPP201274,CUST10185,REP1027,P1008,2026-01-29,21321,Prospecting,2026-03-08
OPP201275,CUST10535,REP1021,P1007,2026-05-20,27241,Won,2026-08-29
OPP201276,CUST10015,REP1007,P1007,2026-04-14,14208,Qualified,2026-07-02
OPP201277,CUST10780,REP1007,P1012,2026-01-25,15348,Negotiation,2026-03-17
OPP201278,CUST10219,REP1019,P1003,2026-04-05,16555,Qualified,2026-07-29
OPP201279,CUST10284,REP1026,P1004,2026-03-21,3761,Negotiation,2026-06-21
OPP201280,CUST10228,REP1029,P1006,2026-04-14,19169,Qualified,2026-04-23
OPP201281,CUST10221,REP1019,P1011,2026-01-14,11591,Proposal,2026-01-30
OPP201282,CUST10093,REP1016,P1007,2026-04-04,14589,Prospecting,2026-06-20
OPP201283,CUST10666,REP1025,P1009,2026-04-23,1666,Qualified,2026-08-07
OPP201284,CUST11042,REP1030,P1010,2026-04-29,26443,Won,2026-05-23
OPP201285,CUST10362,REP1001,P1011,2026-05-08,10667,Proposal,2026-07-14
OPP201286,CUST10936,REP1010,P1006,2026-04-14,3202,Proposal,2026-07-22
OPP201287,CUST10653,REP1011,P1006,2026-04-27,23679,Negotiation,2026-08-09
OPP201288,CUST10306,REP1017,P1001,2026-01-15,29414,Proposal,2026-04-04
OPP201289,CUST10075,REP1009,P1001,2026-05-13,16078,Won,2026-09-09
OPP201290,CUST10940,REP1010,P1006,2026-03-02,1970,Proposal,2026-06-22
OPP201291,CUST10028,REP1001,P1009,2026-04-01,29760,Lost,2026-07-11
OPP201292,CUST10507,REP1001,P1011,2026-04-01,7034,Won,2026-06-22
OPP201293,CUST10042,REP1014,P1005,2026-06-12,7971,Proposal,2026-10-08
OPP201294,CUST10931,REP1030,P1007,2026-02-23,21540,Qualified,2026-03-03
OPP201295,CUST11188,REP1009,P1010,2026-03-05,10625,Negotiation,2026-03-22
OPP201296,CUST10388,REP1008,P1004,2026-05-07,3463,Won,2026-07-10
OPP201297,CUST10377,REP1008,P1002,2026-04-16,20798,Prospecting,2026-07-07
OPP201298,CUST10678,REP1030,P1012,2026-02-22,8603,Qualified,2026-06-11
OPP201299,CUST10603,REP1020,P1007,2026-02-27,25986,Prospecting,2026-05-21
OPP201300,CUST10458,REP1020,P1002,2026-05-18,5465,Won,2026-06-20
OPP201301,CUST10440,REP1006,P1004,2026-05-19,27280,Negotiation,2026-09-05
